id,name,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,valence,popularity
5xT8JXJSyHYNfC11OFqzFL,Is It Any Wonder?,2006,3.82e-05,0.489,186173,0.955,0.000178,0.334,-2.771,Mode.MINOR,0.0363,0.816,63
1WEAP2NGD5Nf7SLMFvItXt,Sweet Sensual Love,1994,0.0905,0.654,226293,0.835,0.0,0.0588,-6.522,Mode.MINOR,0.0656,0.965,29
0pgeVJrdNok4KhbiM58ayZ,All Gold Everything,2013,0.0258,0.516,187907,0.755,0.0,0.329,-8.868,Mode.MINOR,0.351,0.633,56
1VdODpkKqLQ20VNlyN2H9e,Morning Side Of The Mountain,1974,0.835,0.43,183200,0.624,1.05e-05,0.102,-4.828,Mode.MAJOR,0.0322,0.442,37
4YHFkUf0KTaBbRxED9nGAg,He's A Friend,1976,0.473,0.628,283933,0.759,1.34e-05,0.115,-7.794,Mode.MINOR,0.0422,0.743,28
5yc59J3MR3tVDPTOgwgRI5,Soul Meets Body,2005,0.0767,0.621,229413,0.853,3.26e-06,0.0893,-5.735,Mode.MINOR,0.0253,0.714,62
0PfEuXdMQIMgUpbWZcMWd0,Theme From Dr. Kildare (Three Stars Will Shine Tonight),1962,0.905,0.271,162960,0.175,0.0,0.251,-14.515,Mode.MAJOR,0.0348,0.19,15
5RHf8SmHRWbF3oywpXaQ2i,Never Can Say Goodbye,1971,0.337,0.527,179773,0.821,1.68e-06,0.394,-7.19,Mode.MAJOR,0.047,0.835,57
6EkeTn530FSyUGdoC7ZpoL,Among My Souvenirs,1960,0.464,0.464,151693,0.447,2.9e-05,0.165,-6.15,Mode.MAJOR,0.0266,0.466,30
5v6b9RUk83Z33shcsqt1m3,More Than This,1997,0.0155,0.623,245573,0.773,0.00573,0.0917,-8.8,Mode.MAJOR,0.0271,0.807,48
2pC0dqyjXdrESexBfLXsp1,D.O.A.,1971,0.201,0.323,510293,0.319,0.000884,0.473,-15.55,Mode.MINOR,0.038,0.0383,20
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),2020,0.0516,0.9,197573,0.4,0.0,0.0599,-8.575,Mode.MAJOR,0.127,0.346,72
5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,2015,0.0117,0.421,257200,0.791,1.48e-05,0.146,-4.998,Mode.MAJOR,0.0496,0.499,69
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,2007,0.199,0.56,267960,0.595,6.47e-05,0.132,-4.53,Mode.MAJOR,0.0274,0.144,84
0FO5CkdIFiKOJNETXTyCMS,Your Mama Don't Dance,1989,0.0185,0.534,180493,0.931,0.0,0.193,-3.606,Mode.MAJOR,0.0613,0.832,52
31EaTr0ecaCxeauIm3iWAU,You're the Best Thing That Ever Happened to Me,1973,0.922,0.418,226760,0.263,0.0199,0.13,-13.861,Mode.MAJOR,0.0287,0.44,29
0LX9NtcK0BdAp83Tl5pDIJ,I Love You Came Too Late,1999,0.169,0.708,194400,0.758,0.0,0.106,-5.94,Mode.MAJOR,0.0239,0.767,30
0tWafhSMBKXG1xcz6OPDNx,Jump!,1992,0.0027,0.521,235360,0.765,0.0419,0.33,-14.367,Mode.MAJOR,0.0912,0.0924,28
5WHAySW7mtAKHsaUh9N1Rr,Roc The Mic,2002,0.0883,0.869,263187,0.555,0.0,0.0492,-8.626,Mode.MINOR,0.393,0.922,43
5mKqa89zAVKXMRY92haT6p,Almost Over You,1983,0.85,0.34,221493,0.274,0.0,0.244,-10.67,Mode.MAJOR,0.0301,0.304,59
49f1yPA6sXG9p893m0rgvp,Forget Me Not,1958,0.713,0.582,144173,0.595,0.0,0.0428,-5.424,Mode.MAJOR,0.0537,0.893,7
6HmrvuWeY8zAvS8BIwGL4m,Nobody Does It Better,1977,0.592,0.367,223640,0.594,1.06e-05,0.258,-7.095,Mode.MAJOR,0.0292,0.295,34
5yp4U4b172RqYuUexORgVX,The Bomb! (These Sounds Fall into My Mind) - Armand Van Helden Re-edit,1995,0.00258,0.832,484533,0.897,0.591,0.386,-5.093,Mode.MINOR,0.0377,0.758,24
5TRDExTcoThDZZ1myVFtlo,Why Me,1980,0.077,0.359,233800,0.522,0.000127,0.299,-10.434,Mode.MAJOR,0.0584,0.712,32
1bHoWgbCixwEqq817VtNQa,Even It Up,1980,0.171,0.7,309893,0.749,0.35,0.0613,-11.262,Mode.MAJOR,0.035,0.965,38
7qiZfU4dY1lWllzX7mPBI3,Shape of You,2018,0.581,0.825,233713,0.652,0.0,0.0931,-3.183,Mode.MINOR,0.0802,0.931,88
6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,2004,0.00136,0.414,242413,0.936,0.0,0.369,-2.407,Mode.MAJOR,0.0758,0.74,72
2BWK9am114SC2Cq5KL2Fbs,Say You'll Stay Until Tomorrow,1977,0.441,0.646,213240,0.539,0.0,0.227,-9.576,Mode.MAJOR,0.0372,0.689,29
1RBQwoVvDh9SjLnJMzpRbJ,I'll Do 4 U (Re-Recorded),1991,0.143,0.832,223890,0.666,0.0,0.072,-4.92,Mode.MINOR,0.0633,0.81,4
7nSyzFpoLZUds8P6387E3Y,Wonderful Summer,1963,0.772,0.534,148927,0.384,3.46e-06,0.207,-11.41,Mode.MAJOR,0.0283,0.374,24
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",2010,0.185,0.673,216773,0.886,0.0,0.0826,-4.44,Mode.MINOR,0.0431,0.795,86
0XKMWf41IPSbQacyRU3agk,Every Face Tells A Story,1976,0.159,0.628,222107,0.786,3.04e-05,0.327,-12.976,Mode.MAJOR,0.0455,0.71,14
6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,1973,0.124,0.626,233507,0.565,0.0,0.0811,-10.027,Mode.MAJOR,0.0271,0.924,68
69sIrKE4gd2NdIdstf9Ebh,Grapevyne,1995,0.0765,0.723,336933,0.641,0.000216,0.116,-9.178,Mode.MINOR,0.0316,0.673,45
20CIZ7fNaNEBSCFrANpkd2,I Understand (Just How You Feel) - Rerecorded,1961,0.965,0.413,166549,0.133,0.00721,0.122,-17.594,Mode.MAJOR,0.0307,0.473,2
2ZJZcqM60OwgqTO1OvJpHL,He Will Break Your Heart,1960,0.22,0.612,170093,0.601,0.0,0.446,-9.095,Mode.MINOR,0.0425,0.692,31
5OGkKx8jP0A5KSULEc6XYZ,Realize,2008,0.13,0.693,244107,0.594,0.0,0.115,-6.408,Mode.MAJOR,0.0325,0.192,54
1FVYxUTZ67w7SPq6RpS9VQ,I'm Not Satisfied,1990,0.214,0.777,227067,0.804,0.000308,0.092,-9.329,Mode.MAJOR,0.0427,0.83,35
2lNjKOEumoJbrir0Y9dmPB,Girlfriend,2003,0.0227,0.675,204493,0.538,0.0,0.0732,-6.974,Mode.MINOR,0.199,0.538,36
05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),2006,0.0986,0.888,241840,0.577,0.0,0.131,-7.702,Mode.MINOR,0.0612,0.609,68
0XQxZZIgdcXBaxgL7zMKpK,Turn the Beat Around,1976,0.162,0.708,333827,0.94,5.62e-06,0.305,-4.03,Mode.MINOR,0.0593,0.869,46
5kJpLI5axvOQbGt0x4Nsko,"Baby, Baby Don't Cry - Stereo",1969,0.5,0.521,242467,0.354,0.0,0.109,-13.323,Mode.MINOR,0.0252,0.662,37
7ornLs8NlxZ95IDWTyBIEj,Hole In My Soul,1997,0.0066,0.441,370411,0.711,0.0,0.279,-4.675,Mode.MAJOR,0.0275,0.183,62
74i6ZrnR1WzZsuc3qrJg7I,This Magic Moment,1969,0.41,0.517,177093,0.59,0.072,0.178,-7.468,Mode.MAJOR,0.0336,0.681,51
1Jo0Zg7XlrA6z0mFTZVdkn,Don't Stop The Music,2008,0.0336,0.835,267080,0.669,6.92e-05,0.0535,-5.582,Mode.MINOR,0.0643,0.542,72
4aoFEmO44KyV0zKgmP3jA8,Something Good (Is Going to Happen to You),1967,0.408,0.837,158040,0.324,0.00045,0.0349,-18.955,Mode.MINOR,0.0393,0.965,7
3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,1994,0.3,0.438,240760,0.606,4.49e-06,0.0754,-6.549,Mode.MAJOR,0.0305,0.266,74
5UPHkS5lG9J5dN2ymOsXTQ,Only In America,1963,0.736,0.648,124347,0.549,2.67e-05,0.53,-8.927,Mode.MAJOR,0.0577,0.758,25
5A6NxpltFMv6jCsuA1qRHQ,Tuff Enuff,1986,0.0735,0.58,202400,0.663,0.00211,0.645,-11.48,Mode.MINOR,0.0385,0.718,47
43deBIFPPZo1lO18ll67Wy,Get On Up,1967,0.596,0.702,144600,0.472,0.0,0.0604,-12.507,Mode.MAJOR,0.0316,0.963,28
2PN3gbuBn5WBEwrEJH3xiu,sobeautiful,2009,0.0656,0.689,291133,0.562,0.0,0.0885,-7.048,Mode.MINOR,0.0637,0.21,59
1bNdtZeHdLoi5KuilQTqVn,I'm Outstanding,1994,0.0077,0.769,247507,0.757,0.014,0.819,-9.523,Mode.MAJOR,0.169,0.713,26
0Vth3l4XAo8hNYmxjzhr2y,On And On,1977,0.74,0.57,181893,0.462,0.000223,0.104,-10.483,Mode.MAJOR,0.0283,0.545,62
5vollujufHY0jMZxx77VWr,All These Things That I've Done,2005,0.00245,0.539,301867,0.702,2.37e-05,0.117,-7.291,Mode.MAJOR,0.0436,0.206,75
7EumbJIbcVSyJSYKc4aVsT,The Hucklebuck,1960,0.464,0.635,152427,0.692,0.0,0.111,-5.246,Mode.MAJOR,0.0373,0.944,41
0RZcHTeLsymGyBd3hDarCm,You Can't Hide Beautiful,2003,0.186,0.448,230800,0.572,0.0,0.151,-9.351,Mode.MAJOR,0.0292,0.303,26
3UxZw2CfZ3dmNIii4CxMtG,Little Girl,1966,0.0492,0.587,147827,0.608,0.000338,0.217,-10.425,Mode.MAJOR,0.0291,0.726,34
10Nmj3JCNoMeBQ87uw5j8k,Dani California,2006,0.0193,0.556,282160,0.913,8.59e-06,0.346,-2.36,Mode.MAJOR,0.0437,0.73,82
5kMsjfhYMZ1L9Btuu0AIRx,D.O.A. (Death Of Auto-Tune),2009,0.0342,0.569,256387,0.869,0.0,0.0718,-5.432,Mode.MINOR,0.217,0.492,50
4JAFyW6oZV6DIADeV619QG,While You See A Chance,1981,0.36,0.602,312773,0.732,0.000314,0.0755,-8.29,Mode.MAJOR,0.0282,0.411,57
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,2021,0.12,0.81,154998,0.511,0.0,0.0832,-6.924,Mode.MINOR,0.164,0.837,71
71DDK14XVxkXLmG3AVi1BP,Storm Warning,2011,0.0331,0.483,239907,0.843,0.0,0.134,-5.62,Mode.MAJOR,0.0835,0.772,45
1QOxGqu6VTjx58nslWBFVW,Imma Star (Everywhere We Are),2009,0.438,0.66,261373,0.361,0.0,0.39,-10.418,Mode.MAJOR,0.089,0.604,51
5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,2011,0.444,0.664,209693,0.909,0.0,0.525,-3.552,Mode.MINOR,0.22,0.557,54
0QJEYxwztwNsHha0LIHAOU,"A Woman, A Lover, A Friend",1960,0.777,0.424,160560,0.402,2.97e-05,0.347,-9.4,Mode.MAJOR,0.0299,0.735,24
4MI0gAD5TlqYXVyV6JePrT,I Can't Wait,1986,0.0037,0.61,275840,0.931,0.00352,0.873,-4.955,Mode.MINOR,0.0874,0.449,46
5bQ8psGbXl0heZAiwG9jW6,Startin' With Me,2007,0.109,0.487,236027,0.653,5.15e-06,0.112,-5.393,Mode.MAJOR,0.0522,0.319,42
76GlO5H5RT6g7y0gev86Nk,Just like Heaven,1987,0.0271,0.43,212000,0.971,2.16e-05,0.185,-3.845,Mode.MAJOR,0.0524,0.764,71
7uWFUpGuEfmxYeymkV95jn,Time in a Bottle,1974,0.888,0.533,148587,0.157,0.0,0.108,-16.838,Mode.MAJOR,0.0374,0.587,74
0zxj7dVhYZq5ACyaDx5XIo,Layla - Acoustic Live,1993,0.318,0.559,289027,0.524,0.00094,0.933,-11.64,Mode.MINOR,0.0462,0.652,72
3HAShVDebh4NPxU0fDhk8z,Gone Too Far - Single Version,1977,0.166,0.598,177427,0.573,0.0,0.31,-10.587,Mode.MAJOR,0.0285,0.645,42
5oiYZZ0EszGPhy9N0L12rP,Patty Baby,1963,0.567,0.587,118400,0.76,0.000478,0.31,-11.006,Mode.MAJOR,0.0371,0.839,9
6RqVsH31674xZUNg6m9mMt,Misery,1963,0.0395,0.522,137467,0.769,1.02e-05,0.125,-8.56,Mode.MAJOR,0.0825,0.951,13
3YXPyakTFaoVS2ffimogLR,Waterloo,1959,0.482,0.463,146933,0.607,0.0,0.117,-10.714,Mode.MINOR,0.0299,0.964,35
2HZGsnMByx3V8KmNW6LqWF,Rockaway Beach - 2017 Remaster,1977,0.000793,0.426,126453,0.921,1.38e-06,0.169,-2.469,Mode.MAJOR,0.0529,0.895,56
5dFvprlP5JS7gxeaMhMOWS,Miracles,1975,0.366,0.617,412040,0.335,0.0,0.115,-15.914,Mode.MINOR,0.0301,0.655,55
1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,2008,0.191,0.721,202907,0.88,0.0,0.0769,-3.896,Mode.MINOR,0.0454,0.655,77
3ZxfehzRtB3oJcBuxWXFZQ,It's Your Thing,1969,0.0727,0.376,169293,0.67,2.52e-06,0.0718,-9.273,Mode.MAJOR,0.0854,0.837,61
5o89Bf80t8ko3uNXJkYoVs,Shake Your Groove Thing,1979,0.415,0.863,346133,0.726,0.0299,0.0735,-6.649,Mode.MAJOR,0.0494,0.93,62
0zLMsK6UeAP4KrbekFbHvC,Heaven,1997,0.844,0.637,298133,0.406,0.000176,0.0875,-12.1,Mode.MAJOR,0.0235,0.35,40
2xdSF7JRootmerTeradyGb,A-O-K,2021,0.145,0.73,171880,0.643,0.0,0.148,-6.51,Mode.MAJOR,0.0834,0.812,18
5Z19ylxppfnfdP4JH0u8oj,Break Up in the End,2018,0.481,0.507,199693,0.372,0.0,0.271,-8.433,Mode.MAJOR,0.0303,0.257,62
2QqbBVwpyJn7SL7thga35w,Tonight,1990,0.103,0.469,207467,0.386,1.2e-05,0.291,-12.112,Mode.MAJOR,0.0272,0.383,54
7kZZ2Hmkg1zfwrQLsmypNE,Dreamtime,1986,0.0333,0.617,285093,0.773,1.46e-06,0.0994,-10.03,Mode.MAJOR,0.0323,0.794,36
1AjxpCAne6mI0XztUceFPO,I Can't Let Go,1980,0.0358,0.65,159600,0.453,0.0,0.0741,-13.792,Mode.MAJOR,0.0325,0.405,26
2ANLarE8yHVsLWW21nj79M,You Was Right,2016,0.069,0.843,163944,0.359,0.0,0.12,-7.417,Mode.MAJOR,0.461,0.156,68
2fNx5nTZGjniOMT5FMcTyE,Ballerina Girl,1987,0.781,0.388,217827,0.286,0.0,0.0647,-13.287,Mode.MAJOR,0.0347,0.26,55
61XldWSH5dFwosPZToxNOf,With Me,2001,0.0597,0.617,231840,0.907,0.0,0.136,-4.983,Mode.MAJOR,0.0399,0.666,23
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2017,0.000282,0.908,177000,0.621,5.39e-05,0.0958,-6.638,Mode.MINOR,0.102,0.421,86
7J8A3XOuGFnGheoSsHUXC8,Summertime Blues,1968,0.667,0.458,227040,0.472,7.29e-05,0.203,-11.87,Mode.MINOR,0.0455,0.597,41
1ksayCHVLH4eKFm43GFokU,"Baby, I Love Your Way - Live",1976,0.448,0.518,281067,0.786,2.5e-05,0.7,-5.739,Mode.MAJOR,0.0357,0.463,61
7uYroF9RRrhRJBrigRvB6H,Summer Girls,1999,0.161,0.814,257333,0.808,0.0,0.0616,-5.034,Mode.MAJOR,0.155,0.738,57
27sYHmgfRvHFyQ5vrm5nQp,And Our Feelings,1994,0.138,0.741,342360,0.592,0.0,0.224,-7.819,Mode.MAJOR,0.0298,0.27,36
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984,0.171,0.572,241600,0.835,0.000377,0.0702,-6.219,Mode.MAJOR,0.0317,0.795,80
5AD7iwvIzbiABVsMndAmez,Goodnight Tonight,1979,0.0566,0.748,260800,0.683,0.000639,0.0809,-9.885,Mode.MINOR,0.0466,0.943,37
0AzETg7Vecim0WSOp6PyDb,One Night,1959,0.767,0.646,152427,0.618,1.33e-06,0.304,-6.978,Mode.MAJOR,0.0339,0.773,49
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,1966,0.299,0.63,167933,0.711,0.0,0.0813,-9.34,Mode.MAJOR,0.0472,0.659,76
1Ab6RxeKl3e07zP7Get7CX,Stupid Girls,2006,0.000738,0.683,197173,0.886,0.00188,0.0524,-5.045,Mode.MINOR,0.071,0.566,59
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,1987,0.216,0.64,221053,0.649,8.3e-05,0.0551,-10.345,Mode.MAJOR,0.0264,0.865,77
5nI0dG8Div5AApredQ6Z7v,One to One,1982,0.539,0.723,196493,0.541,0.00023,0.229,-12.71,Mode.MAJOR,0.0324,0.707,18
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,2021,0.2,0.719,123263,0.648,0.0,0.127,-7.6,Mode.MINOR,0.125,0.66,71
464fUpkgSEPH1onUGoW8Kt,I've Got A Tiger By The Tail,1965,0.735,0.694,134400,0.489,4.63e-05,0.247,-10.771,Mode.MAJOR,0.0332,0.961,49
6QOg1CWFpLAsIK7I54JX4G,Those Were The Days - Remastered,1968,0.869,0.374,310213,0.292,0.000581,0.108,-9.404,Mode.MINOR,0.0319,0.497,52
6p8i9A3hkXzgk5DMcJyEWg,Got a Love for You - Hurley's House Mix,1991,4.18e-05,0.708,454960,0.604,0.639,0.0489,-13.591,Mode.MINOR,0.0437,0.632,34
3ZCH40iuXsZ0ecxH9LSW2j,Just Another Night - 2009 Remaster,1979,0.00226,0.631,276293,0.858,0.000422,0.214,-6.334,Mode.MAJOR,0.0311,0.979,32
60jzFy6Nn4M0iD1d94oteF,Rude Boy,2010,0.113,0.563,222920,0.75,0.0,0.0788,-4.496,Mode.MAJOR,0.127,0.812,81
3wScL5W8H40zzCKN0atfBk,Uproar,2019,0.0595,0.743,194184,0.87,0.0,0.299,-2.188,Mode.MAJOR,0.212,0.884,67
4TVTbdNZtCJEhibH231GxQ,They Don't Know,1998,0.589,0.699,274667,0.388,1.98e-06,0.0658,-10.722,Mode.MAJOR,0.0531,0.566,62
4wtHbIS26FOtpjMkaQQ8Zk,Kiss The Rain,1998,0.00142,0.455,270160,0.682,4.96e-05,0.162,-6.996,Mode.MAJOR,0.041,0.283,57
0MK5cWK5ayWQQyGFNuwFz1,Rich Man,1981,0.529,0.7,188800,0.397,6.29e-06,0.0494,-12.932,Mode.MINOR,0.0666,0.688,10
4eI8okfmurpexL41RdjkGA,For You,1997,0.75,0.626,237200,0.42,0.0,0.0648,-11.796,Mode.MAJOR,0.0339,0.498,56
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),2010,0.112,0.789,235493,0.706,1.71e-05,0.0586,-4.233,Mode.MINOR,0.0429,0.638,86
16AaO3x5uTWBvrb3bqgQdZ,I'll Be There,1960,0.863,0.436,130893,0.248,0.0163,0.358,-17.738,Mode.MAJOR,0.035,0.555,22
1oTo3ijRbaDAtrjJrGAPSw,I Miss You,2004,0.00103,0.664,227240,0.781,5.33e-06,0.0867,-6.547,Mode.MAJOR,0.0339,0.593,78
6W2Ef5Ph6ILTUAedoQ3QIv,Like I Love You,2003,0.0439,0.853,283627,0.811,0.000307,0.0703,-4.927,Mode.MINOR,0.0646,0.9,65
4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,2004,0.0744,0.756,235187,0.691,0.0,0.364,-3.718,Mode.MAJOR,0.178,0.632,71
5XcZRgJv3zMhTqCyESjQrF,Poison,1989,0.0327,0.28,270080,0.908,8.85e-06,0.18,-5.509,Mode.MINOR,0.109,0.26,74
6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,2019,0.0519,0.652,177391,0.453,0.0,0.179,-6.119,Mode.MAJOR,0.0445,0.432,68
0pLmfgIANOX9FB9uZDU43x,Full Moon,2002,0.358,0.692,248933,0.656,0.0029,0.0929,-4.81,Mode.MINOR,0.151,0.629,52
4Tt6GiWS2V9sQjZjS2xjp2,"Honey, I'm Good.",2015,0.0349,0.754,199263,0.802,0.0,0.335,-6.424,Mode.MAJOR,0.0551,0.583,73
1txNotaGMAx0ihqiOHDVan,Gypsy Woman,1970,0.0952,0.61,154440,0.685,7.83e-05,0.16,-8.345,Mode.MAJOR,0.0312,0.893,40
18hEUtGndAT0vzSTHCKFt4,Nowhere to Run,1982,0.028,0.485,244227,0.527,0.0334,0.302,-15.904,Mode.MINOR,0.0362,0.622,22
24r9lkO9G0fs4IVKrFswsh,Another Sleepless Night,1982,0.228,0.624,187267,0.58,0.0,0.126,-8.919,Mode.MAJOR,0.0283,0.461,24
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,2001,0.00664,0.545,233933,0.865,1.1e-05,0.168,-5.708,Mode.MINOR,0.0286,0.543,83
255k7GWdOau9yOsewX85lg,Athena,1982,0.431,0.609,227600,0.754,0.000902,0.112,-10.82,Mode.MAJOR,0.034,0.57,41
1YhyOTcVjHe73cm6tYrHkA,Middle of the Road - 2007 Remaster,1984,0.00333,0.488,254293,0.959,0.0767,0.025,-5.575,Mode.MAJOR,0.0758,0.67,50
31dqpLUModJWNbxrXu6TWd,Shot in the Dark,1986,0.00835,0.581,256293,0.791,6.02e-05,0.142,-7.262,Mode.MAJOR,0.0324,0.619,65
4sf2L157iEgAR7yrCNLgSq,Breaking Up Was Easy In The 90's,2021,0.231,0.562,215933,0.649,0.0,0.341,-5.4,Mode.MAJOR,0.0494,0.376,62
0VT92NpeFnDL75mw4y5bMo,"Boo, Boo, Don't 'Cha Be Blue",1973,0.411,0.584,212333,0.564,0.0,0.0751,-12.396,Mode.MAJOR,0.0336,0.842,2
4TUXslKXzHrb3z8x0cbMiQ,Walking Away,1989,0.0102,0.705,304467,0.709,0.162,0.33,-12.083,Mode.MINOR,0.0569,0.79,47
4TYGRmJKJFJrxDubfzsBf0,The Love Of A Boy - Bonus Track,1962,0.878,0.49,153333,0.404,0.314,0.0999,-10.359,Mode.MAJOR,0.0354,0.585,16
6xoHjRpW2oN3rHLOY1Xda3,Higher Than Hope,1991,0.0267,0.705,299667,0.636,0.000493,0.104,-11.829,Mode.MAJOR,0.0369,0.608,28
7skXVFIQNnTNwBhhCYMKbn,Try To Remember,1965,0.893,0.247,239640,0.358,8.48e-06,0.0947,-9.724,Mode.MAJOR,0.0299,0.168,23
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,2018,0.0689,0.556,223347,0.538,0.0,0.196,-5.408,Mode.MINOR,0.0382,0.291,80
0Nk7bSn0MItonkR0GNs3mj,The Walker,2014,0.00375,0.77,233133,0.801,0.00281,0.0515,-4.182,Mode.MINOR,0.0336,0.725,61
7iYRaSCuKUGs13JP8V2xvk,No Souvenirs,1989,0.0552,0.563,274333,0.537,0.0,0.178,-11.389,Mode.MAJOR,0.0314,0.637,37
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,2018,0.534,0.753,197437,0.505,2.58e-06,0.104,-7.621,Mode.MAJOR,0.255,0.419,83
78TdinDawX2yhF22cOSLkS,I Can't Say No To You,1969,0.301,0.506,162627,0.504,0.00839,0.102,-6.833,Mode.MAJOR,0.025,0.612,3
5nWgEBtaRwVrCMjer1RtLm,These Days,2002,0.31,0.587,254493,0.778,0.0,0.318,-4.233,Mode.MAJOR,0.0343,0.319,56
2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,2010,0.42,0.677,192800,0.776,0.000689,0.0954,-5.933,Mode.MAJOR,0.0386,0.642,72
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,2017,0.55,0.513,182067,0.831,0.0,0.336,-9.004,Mode.MAJOR,0.0383,0.963,66
0gAHBSy33DrN9WYwrzskoq,All Strung out on You,1977,0.734,0.553,207584,0.499,4.04e-05,0.123,-12.849,Mode.MAJOR,0.033,0.554,8
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,1974,0.181,0.596,283800,0.605,0.000331,0.0863,-12.145,Mode.MAJOR,0.0255,0.886,83
6eVtCSzb3ZKRAA37dQWzbb,It's A Long Way There - Remastered 2022,1976,0.0411,0.402,522634,0.643,0.000209,0.141,-9.88,Mode.MAJOR,0.0365,0.263,50
4DJwdQDai9DLYBL9TNrEDo,Girl On TV,2000,0.131,0.688,247600,0.716,0.0,0.134,-4.001,Mode.MINOR,0.0297,0.352,49
3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,2003,0.00385,0.53,260333,0.768,0.0,0.103,-5.611,Mode.MAJOR,0.0284,0.374,75
7aySoZnwt7c6lA54qVVUOk,Never Gonna Be Alone,2010,0.00155,0.544,227027,0.802,7.34e-05,0.122,-4.152,Mode.MAJOR,0.0282,0.59,64
68QlEZu3EtI5Bojo1mmwxE,Step It Up,1993,0.0149,0.712,301440,0.787,0.0274,0.0788,-13.26,Mode.MAJOR,0.0475,0.864,39
53yBKCc5S7u8zzutqepkiT,Short People,1977,0.731,0.68,176933,0.617,0.0674,0.12,-5.849,Mode.MAJOR,0.0378,0.54,48
3lec3CzDPAxsZokPph5w87,"Jesus, Take the Wheel",2006,0.665,0.359,226493,0.518,0.0,0.106,-3.537,Mode.MAJOR,0.0302,0.135,64
3SdTKo2uVsxFblQjpScoHy,Stand By Me,1986,0.57,0.65,180056,0.306,7.07e-06,0.0707,-9.443,Mode.MAJOR,0.0393,0.605,80
5wmVHVCMNO6TfCBcXU0cCk,Come to Me,1979,0.00797,0.716,590987,0.653,0.00204,0.0681,-8.827,Mode.MAJOR,0.0579,0.596,40
1Xi84slp6FryDSCbzq4UCD,Arcade,2021,0.818,0.45,183624,0.329,0.00109,0.135,-12.603,Mode.MINOR,0.0441,0.266,78
5YTM7OgQDt9EJAYcfHLniJ,Award Tour (feat. Trugoy The Dove),1994,0.00308,0.812,226440,0.6,8.38e-06,0.173,-9.414,Mode.MAJOR,0.254,0.555,66
0w3Q14i073jLoew1hgJkwD,Heartache On The Dance Floor,2017,0.0563,0.596,205200,0.834,0.0,0.0866,-4.308,Mode.MAJOR,0.0474,0.618,76
2GY61PRJ8vxOY6b6YVHqWJ,Everything's Coming Up Love,1976,0.149,0.692,295893,0.844,2.19e-06,0.342,-8.177,Mode.MAJOR,0.0443,0.874,17
3sAJJewqiwGKo9du51dSWk,I Wanna Know Your Name,1973,0.363,0.412,349427,0.378,1.58e-06,0.0806,-13.557,Mode.MAJOR,0.0356,0.364,41
1plCuPFkEbc05PB9np0q1P,Movin',1976,0.0686,0.697,521427,0.923,0.809,0.0251,-3.914,Mode.MINOR,0.0921,0.87,36
1zqllQUMCgMaInr0CzFVll,Wake Up Call,2007,0.0302,0.632,201307,0.949,0.0,0.0871,-2.671,Mode.MINOR,0.0593,0.969,55
6pBrQaELefnR8XyZzargLy,Let Me Go,1982,0.747,0.703,304000,0.262,6.21e-06,0.069,-14.62,Mode.MAJOR,0.032,0.249,19
7uhOlFq30tYkUZ70JwbRre,This Masquerade - 2000 Remaster,1976,0.5,0.625,483133,0.373,0.000524,0.132,-12.549,Mode.MINOR,0.0383,0.43,45
2bNxCVI4Fub8BAwr0CQDyd,Rotten to the Core,2015,0.0506,0.693,162067,0.808,1.18e-06,0.578,-6.231,Mode.MINOR,0.093,0.547,68
6lOF261K1uiPZgKtureE90,Ships,1979,0.719,0.288,248733,0.356,0.0,0.128,-8.264,Mode.MAJOR,0.031,0.107,39
3PFFwk0K0TrFmBC9ZEZaeg,Heartbeat - Extended Mix,1990,0.041,0.77,422533,0.638,0.113,0.127,-11.648,Mode.MAJOR,0.115,0.688,28
